Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
414563,2.34,0.78,14.70,13.84,189,0.68,2363,0.00,38.50,5.59,111,0.00,10.45,-4.21,27.12,2.26,0.00,16.47,69.31
414881,2.34,0.78,14.59,13.76,189,0.69,2390,0.00,38.50,5.56,111,0.00,10.45,-4.35,27.13,2.26,0.00,16.47,68.65
415200,2.34,0.78,14.70,13.68,189,0.67,2408,0.00,39.00,5.65,111,0.00,10.30,-4.35,26.84,2.26,0.00,16.47,70.64
415519,2.34,0.78,14.59,13.76,189,0.67,2380,0.00,38.50,5.64,111,0.00,10.30,-4.35,27.04,2.26,0.00,16.47,69.69
415838,1.56,0.78,14.59,13.68,189,0.67,2407,0.00,38.50,5.70,111,0.00,10.30,-4.50,27.13,2.26,0.00,16.47,68.57
416156,0.00,0.78,14.36,13.76,189,0.38,2424,0.00,43.00,4.09,111,0.00,7.84,-7.25,13.04,1.86,0.00,7.84,44.24
416475,-10.16,0.78,13.67,13.92,189,0.25,2418,0.00,37.00,3.58,109,0.00,5.08,-9.72,10.07,1.66,0.00,7.06,55.37
416794,-16.41,0.78,14.01,13.84,189,0.27,2378,0.00,36.50,3.60,109,0.00,4.79,-9.87,10.81,1.70,0.00,7.06,59.27
417113,-15.62,0.78,14.70,13.76,189,0.27,2361,0.00,36.50,3.53,109,0.00,4.64,-10.01,10.94,1.68,0.00,7.06,61.93
417432,-14.84,0.78,14.81,13.68,189,0.26,2379,0.00,36.50,3.52,109,0.00,4.64,-10.01,10.57,1.66,0.00,7.84,64.53
417751,-9.38,0.78,15.16,13.92,189,0.34,2341,0.00,39.00,3.52,109,0.00,5.37,-9.29,13.23,1.80,0.00,9.02,67.31
418069,-5.47,0.78,14.93,13.76,189,0.38,2324,0.00,40.50,3.97,109,0.00,5.95,-8.71,14.49,1.86,0.00,10.20,67.21
418388,-1.56,0.78,15.27,13.92,189,0.49,2302,0.00,41.50,4.42,109,0.00,7.40,-7.25,18.72,2.04,0.00,12.16,67.12
418707,8.59,0.78,15.73,13.84,189,0.53,2333,0.00,42.00,5.03,109,0.00,8.27,-6.38,20.81,2.10,0.00,13.33,69.47
419026,10.94,0.78,14.93,13.92,189,0.49,2344,0.00,42.00,4.94,109,0.00,8.13,-6.67,18.31,2.02,0.00,10.20,58.98
419345,6.25,0.78,14.13,13.76,189,0.31,2309,0.00,38.50,3.94,109,0.00,5.66,-9.00,11.51,1.72,0.00,8.24,55.80
419664,3.91,0.78,14.24,13.92,189,0.29,2304,0.00,37.50,3.97,109,0.00,5.22,-9.43,10.71,1.68,0.00,7.06,53.22
419983,0.00,0.78,14.24,13.92,189,0.24,2282,0.00,28.00,1.96,109,0.00,4.64,-10.01,9.45,1.62,0.00,6.27,55.64
420301,0.00,0.78,15.27,13.84,189,0.26,2286,0.00,24.00,1.95,109,0.00,4.79,-10.01,9.54,1.64,0.00,6.67,56.02
420620,0.00,0.78,17.00,13.76,189,0.25,2266,0.00,24.00,1.93,109,0.00,5.08,-9.72,9.51,1.64,0.00,6.27,52.65
420939,0.00,0.78,20.33,13.92,189,0.25,2220,0.00,24.00,1.91,109,0.00,5.22,-9.43,9.45,1.64,0.00,6.27,50.74
421257,0.00,0.78,20.33,13.84,189,0.25,2202,0.00,27.50,3.29,109,0.00,5.22,-9.43,9.39,1.62,0.00,6.27,50.99
421576,0.00,0.78,20.33,13.84,189,0.26,2216,0.00,35.00,3.27,109,0.00,4.93,-9.72,9.70,1.64,0.00,7.06,57.39
421894,2.34,0.78,14.93,13.84,189,0.27,2194,0.00,35.00,3.28,109,0.00,5.08,-9.58,9.43,1.64,0.00,6.27,53.57
422214,7.03,0.78,14.36,13.76,189,0.25,2176,0.00,34.50,3.25,109,0.00,4.79,-9.87,9.25,1.62,0.00,6.27,56.15
422532,0.00,0.00,14.24,13.68,189,0.94,2095,0.00,39.00,6.70,109,0.00,11.03,-2.47,45.62,2.56,0.00,30.20,99.78
422851,0.00,0.78,13.09,13.84,189,0.19,2752,0.00,32.50,2.35,109,0.00,5.08,-9.72,8.93,1.58,0.00,6.67,43.03
423170,0.00,0.78,15.50,13.68,189,0.26,2487,0.00,24.00,2.12,109,0.00,4.79,-10.01,10.58,1.70,0.00,7.45,56.48
423490,0.00,0.78,16.77,13.76,189,0.25,2482,0.00,24.00,2.13,109,0.00,4.64,-10.01,10.49,1.68,0.00,7.45,56.44
423807,0.00,0.78,20.33,13.92,189,0.25,2471,0.00,24.00,2.13,109,0.00,4.93,-9.87,10.58,1.70,0.00,7.45,54.76
424125,0.00,0.78,20.33,13.84,189,0.26,2442,0.00,24.00,2.10,109,0.00,5.08,-9.72,10.58,1.70,0.00,7.06,55.72
424445,0.00,0.78,20.33,13.84,189,0.26,2408,0.00,24.00,2.07,109,0.00,5.08,-9.72,10.23,1.68,0.00,7.06,53.27
424763,0.00,0.78,20.33,13.60,189,0.26,2364,0.00,24.00,2.02,109,0.00,5.08,-9.58,10.27,1.68,0.00,7.06,53.87
425082,0.00,0.78,20.33,13.84,189,0.26,2354,0.00,24.00,1.99,109,0.00,5.08,-9.58,10.05,1.68,0.00,7.06,54.20
425401,0.00,0.78,20.33,13.76,189,0.25,2311,0.00,24.00,1.97,109,0.00,5.22,-9.58,9.61,1.66,0.00,6.67,50.34
425720,0.00,0.78,20.33,13.92,189,0.25,2292,0.00,24.00,1.97,109,0.00,5.08,-9.58,9.58,1.64,0.00,6.67,50.57
426039,0.00,0.78,20.33,13.84,189,0.26,2325,0.00,35.50,3.43,109,0.00,4.79,-9.87,10.10,1.66,0.00,7.06,56.80
426357,0.00,0.78,16.77,13.76,189,0.58,2376,0.00,42.50,5.03,109,0.00,8.42,-6.24,22.92,2.18,0.00,14.51,74.47
426676,7.03,0.78,15.27,13.76,189,0.57,2376,0.00,36.00,5.58,109,0.00,9.29,-5.37,22.92,2.14,0.00,15.29,67.79
426993,15.62,0.78,14.93,13.84,189,0.64,2355,0.00,40.50,6.00,109,0.00,9.72,-4.93,24.98,2.22,0.00,16.08,67.64
427311,16.41,0.78,13.90,13.84,189,0.64,2340,0.00,40.00,6.05,109,0.00,10.01,-4.64,25.48,2.24,0.00,16.47,69.84
427630,10.94,0.78,14.13,13.84,189,0.66,2361,0.00,39.00,5.98,109,0.00,10.30,-4.35,25.95,2.24,0.00,16.86,67.64
427949,9.38,0.78,14.47,13.84,189,0.67,2341,0.00,38.50,6.03,109,0.00,10.45,-4.21,26.63,2.26,0.00,16.86,68.33
428268,7.81,0.78,14.47,13.76,189,0.69,2352,0.00,38.00,5.96,109,0.00,10.59,-4.06,27.24,2.26,0.00,17.25,68.56
428587,6.25,0.78,14.47,13.84,189,0.71,2326,0.00,37.50,6.02,109,0.00,10.74,-3.92,27.68,2.28,0.00,17.25,67.99
428905,4.69,0.78,14.47,13.76,189,0.71,2368,0.00,37.50,6.01,109,0.00,10.88,-3.92,28.00,2.30,0.00,17.65,69.02
429224,3.91,0.78,14.59,13.68,187,0.72,2378,0.00,37.50,6.09,109,0.00,10.88,-3.92,28.33,2.30,0.00,17.65,69.42
429543,3.91,0.78,14.70,13.76,187,0.73,2388,0.00,37.50,6.11,109,0.50,11.03,-3.63,28.86,2.30,0.00,18.04,68.60
429860,3.12,0.78,14.59,13.92,187,0.73,2410,0.00,37.50,6.09,109,0.50,11.03,-3.63,29.40,2.32,0.00,18.82,71.78
430180,3.12,0.78,14.70,13.84,187,0.78,2370,0.00,36.50,6.65,109,0.50,11.46,-3.19,30.91,2.36,0.00,19.61,71.53
430498,2.34,0.78,14.59,13.68,187,0.81,2411,0.00,35.50,6.74,109,1.00,11.90,-2.90,32.81,2.40,0.00,20.78,71.60
430817,0.78,0.78,14.47,13.84,187,0.81,2404,0.00,35.50,6.67,109,1.00,12.04,-2.76,32.57,2.40,0.00,20.39,72.15
431135,0.00,0.78,14.47,13.76,187,0.81,2449,0.00,36.00,6.74,109,1.00,11.90,-2.76,32.91,2.40,0.00,20.78,71.28
431453,0.00,0.78,14.70,13.84,187,0.81,2472,0.00,36.00,6.75,109,1.00,11.90,-2.76,33.14,2.42,0.00,20.39,72.46
431771,-0.78,0.78,14.59,13.84,187,0.81,2469,0.00,36.00,6.80,109,1.00,11.90,-2.90,33.71,2.40,0.00,20.39,71.46
432089,-0.78,0.78,14.59,13.84,187,0.80,2482,0.00,36.00,6.88,109,1.00,11.90,-2.90,33.38,2.40,0.00,20.39,72.12
432408,-1.56,0.78,14.59,13.84,187,0.81,2504,0.00,36.00,7.01,109,1.00,11.75,-2.90,33.95,2.42,0.00,20.78,72.79
432727,-0.78,0.78,14.59,13.84,187,0.81,2544,0.00,36.50,7.00,109,1.00,11.75,-2.90,34.32,2.42,0.00,20.39,72.43
433046,-0.78,0.78,14.59,13.84,187,0.79,2538,0.00,36.50,7.09,109,1.00,11.75,-3.05,33.84,2.42,0.00,20.78,72.62
433365,0.00,0.78,14.70,13.92,187,0.88,2569,0.00,35.50,7.59,109,1.50,12.33,-2.32,37.86,2.50,0.00,23.53,77.67
433684,0.78,0.00,14.59,13.84,187,0.94,2596,0.00,34.00,8.31,109,1.00,13.35,-1.45,40.85,2.56,0.00,25.49,75.48
434002,0.00,0.00,14.59,13.84,187,0.96,2594,0.00,34.00,8.38,109,1.00,13.35,-1.31,42.10,2.58,0.00,25.49,76.28
434321,-1.56,0.00,14.47,13.84,187,0.96,2605,0.00,33.50,8.44,109,1.00,13.35,-1.31,42.10,2.58,0.00,25.49,75.13
434641,-0.78,0.00,14.59,13.76,187,0.96,2649,0.00,34.00,8.57,111,1.00,13.35,-1.45,42.39,2.58,0.00,25.49,76.20
434959,-1.56,0.00,14.59,13.76,187,0.96,2701,0.00,33.50,8.64,111,1.00,13.35,-1.45,43.37,2.60,0.00,25.49,76.94
435277,-0.78,0.00,14.70,13.84,187,0.97,2738,0.00,34.00,8.65,111,1.00,13.20,-1.60,41.84,2.62,0.00,21.96,69.55
435596,0.00,0.78,13.44,13.84,187,0.22,2730,0.00,37.00,2.35,111,0.00,5.66,-9.00,9.61,1.64,0.00,7.84,40.37
435914,0.00,0.78,13.78,13.84,187,0.23,2695,0.00,25.50,2.27,111,0.00,4.79,-9.87,10.23,1.68,0.00,7.84,51.83
436233,0.00,0.78,15.04,13.76,187,0.49,2479,0.00,40.00,4.76,111,0.00,6.82,-7.55,24.39,2.16,0.00,16.08,90.85
436552,0.00,0.78,13.90,13.84,187,0.70,2279,0.00,38.00,5.78,111,0.00,10.74,-4.06,26.30,2.26,0.00,17.25,70.59
436871,0.00,0.78,15.04,13.84,187,0.72,2284,0.00,37.00,5.80,111,0.50,11.32,-3.34,27.55,2.28,0.00,18.04,68.81
437190,0.78,0.78,14.93,13.84,187,0.77,2274,0.00,36.50,5.82,111,0.50,11.61,-3.05,28.99,2.32,0.00,18.82,68.32
437509,1.56,0.78,14.70,13.68,187,0.78,2260,0.00,35.50,6.27,111,0.50,11.90,-2.76,29.89,2.34,0.00,19.22,68.23
437828,0.78,0.78,14.59,13.92,187,0.79,2253,0.00,35.50,6.36,113,1.00,12.04,-2.61,30.03,2.34,0.00,19.22,66.73
438147,0.00,0.78,14.59,13.84,187,0.77,2298,0.00,35.50,5.91,113,1.00,12.04,-2.76,29.77,2.32,0.00,19.22,69.21
438465,-0.78,0.78,14.59,13.84,187,0.78,2275,0.00,35.00,5.82,113,1.00,12.04,-2.61,29.77,2.32,0.00,19.22,68.90
438783,-1.56,0.78,14.59,13.84,187,0.78,2306,0.00,35.50,5.90,113,1.00,12.04,-2.61,30.20,2.34,0.00,19.22,69.20
439102,0.00,0.78,14.81,13.84,187,0.80,2296,0.00,35.50,5.82,113,1.00,12.04,-2.61,30.66,2.34,0.00,19.22,69.42
439420,-0.78,0.78,14.70,13.76,187,0.79,2302,0.00,35.50,5.89,113,1.00,12.04,-2.61,30.55,2.34,0.00,19.22,68.89
439740,-0.78,0.78,14.70,13.84,187,0.79,2266,0.00,35.50,5.85,113,1.00,12.04,-2.61,30.11,2.34,0.00,19.22,68.67
440058,-0.78,0.78,14.70,13.68,187,0.79,2329,0.00,35.50,5.96,113,1.00,12.04,-2.61,30.43,2.34,0.00,19.22,70.40
440376,-0.78,0.78,14.70,13.84,187,0.79,2328,0.00,35.50,5.89,113,1.00,12.04,-2.76,30.43,2.34,0.00,19.22,70.62
440695,-0.78,0.78,14.70,13.68,187,0.81,2302,0.00,35.50,5.89,113,1.00,12.04,-2.61,30.32,2.34,0.00,19.22,68.44
441014,-1.56,0.78,14.59,13.84,187,0.76,2341,0.00,36.00,6.01,113,1.00,11.90,-2.76,30.55,2.34,0.00,19.22,71.04
441332,0.00,0.78,14.81,13.84,187,0.80,2314,0.00,35.50,6.38,113,1.00,12.04,-2.76,30.55,2.34,0.00,19.22,69.55
441651,-0.78,0.78,14.70,13.60,187,0.76,2341,0.00,36.00,6.04,113,1.00,11.90,-2.76,30.21,2.34,0.00,19.22,70.71
441971,-0.78,0.78,14.70,13.68,187,0.78,2326,0.00,36.00,5.96,113,1.00,11.75,-2.90,30.13,2.36,0.00,18.82,69.46
442289,-0.78,0.78,14.59,13.68,187,0.76,2336,0.00,36.50,5.98,113,0.50,11.61,-3.19,29.27,2.30,0.00,18.43,69.75
442608,-0.78,0.78,14.70,13.76,187,0.75,2365,0.00,36.50,6.05,113,0.50,11.46,-3.19,29.61,2.32,0.00,18.43,69.89
442927,-0.78,0.78,14.70,13.76,187,0.76,2338,0.00,36.50,5.99,113,0.50,11.46,-3.19,30.06,2.34,0.00,18.43,69.29
443253,-0.78,0.78,14.70,13.76,187,0.75,2375,0.00,36.50,6.08,113,0.50,11.46,-3.34,29.62,2.34,0.00,18.43,70.60
443571,-0.78,0.78,14.70,13.84,187,0.76,2358,0.00,36.50,6.10,113,0.50,11.32,-3.34,30.05,2.34,0.00,18.43,70.14
443890,-0.78,0.78,14.70,13.76,187,0.76,2392,0.00,36.50,6.04,113,0.50,11.32,-3.34,30.17,2.34,0.00,18.43,70.76
444209,0.00,0.78,14.70,13.68,187,0.73,2377,0.00,37.00,6.09,113,0.50,11.17,-3.63,29.22,2.30,0.00,17.65,71.32
444527,-1.56,0.78,14.59,13.68,187,0.72,2383,0.00,37.50,6.16,113,0.00,10.88,-3.92,28.39,2.30,0.00,17.25,69.23
444846,0.00,0.78,14.81,13.84,187,0.71,2399,0.00,38.00,6.05,115,0.00,10.74,-3.92,28.29,2.30,0.00,16.86,70.28
445164,0.00,0.78,14.59,13.68,187,0.61,2386,0.00,40.50,5.60,115,0.00,9.58,-5.08,23.89,2.18,0.00,14.51,67.10
445483,0.78,0.78,14.81,13.76,187,0.36,2386,0.00,43.00,4.11,115,0.00,7.40,-7.40,12.98,1.82,0.00,7.84,45.22
445801,-10.16,0.78,13.78,13.92,187,0.25,2395,0.00,36.50,3.54,115,0.00,4.93,-9.72,10.09,1.66,0.00,7.06,56.04
446120,-15.62,0.78,14.13,13.84,187,0.27,2368,0.00,36.50,3.58,115,0.00,4.64,-10.01,10.47,1.68,0.00,7.06,60.92
446439,0.00,0.78,14.70,13.76,187,0.26,2322,0.00,34.00,1.98,115,0.00,4.64,-10.01,10.14,1.66,0.00,7.06,59.79
446757,0.00,0.78,15.27,13.84,187,0.26,2316,0.00,27.00,1.99,115,0.00,4.79,-9.87,10.05,1.68,0.00,7.06,58.89
447076,0.00,0.78,15.85,13.92,187,0.26,2326,0.00,24.00,1.96,115,0.00,4.79,-9.87,10.01,1.66,0.00,6.67,57.24
447395,0.00,0.78,18.03,13.76,187,0.26,2296,0.00,24.00,1.96,115,0.00,5.08,-9.72,9.92,1.66,0.00,6.67,52.59
447713,0.00,0.78,20.33,13.68,187,0.25,2269,0.00,24.00,1.95,115,0.00,5.22,-9.43,9.92,1.66,0.00,6.67,52.35
448031,0.00,0.78,20.33,13.52,187,0.25,2247,0.00,24.00,1.93,115,0.00,5.22,-9.43,9.66,1.64,0.00,6.27,51.79
448350,0.00,0.78,20.33,13.84,187,0.26,2223,0.00,24.00,1.90,115,0.00,5.22,-9.43,9.70,1.64,0.00,6.27,51.92
448669,0.00,0.78,20.33,13.84,187,0.25,2220,0.00,24.00,1.87,115,0.00,5.22,-9.43,9.22,1.62,0.00,6.27,51.11
448988,0.00,0.78,20.33,13.68,187,0.26,2195,0.00,24.00,1.87,115,0.00,5.22,-9.43,9.25,1.62,0.00,6.27,49.45
449306,0.00,0.78,20.33,13.76,187,0.25,2150,0.00,24.00,1.85,115,0.00,5.37,-9.43,9.08,1.60,0.00,5.88,49.72
449625,0.00,0.78,20.33,13.84,187,0.25,2146,0.00,24.00,1.83,115,0.00,5.37,-9.29,8.90,1.58,0.00,5.88,50.69
449944,0.00,0.78,20.33,13.84,187,0.26,2130,0.00,24.00,1.80,115,0.00,5.37,-9.29,8.90,1.60,0.00,5.88,50.16
450263,0.00,0.78,20.33,13.76,187,0.25,2074,0.00,24.00,1.77,115,0.00,5.37,-9.29,8.84,1.58,0.00,5.88,49.32
450582,0.00,0.78,20.33,13.84,187,0.25,2066,0.00,24.00,1.78,115,0.00,5.37,-9.29,8.67,1.56,0.00,5.49,49.93
450901,0.00,0.78,20.33,13.92,187,0.25,2046,0.00,24.00,1.76,115,0.00,5.37,-9.29,8.70,1.56,0.00,5.49,50.22
451219,0.00,0.78,20.33,13.84,187,0.75,1948,0.00,30.50,5.29,115,0.00,9.58,-5.08,28.47,2.28,0.00,25.10,95.54
451538,0.00,0.78,20.10,13.92,187,0.20,2533,0.00,35.00,2.13,115,0.00,5.22,-9.43,8.16,1.52,0.00,5.49,40.47
451856,0.00,0.78,17.00,13.68,187,0.27,2104,0.00,25.00,1.80,115,0.00,5.22,-9.29,9.83,1.64,0.00,6.27,55.82
452175,0.00,0.78,20.33,13.84,187,0.25,2080,0.00,24.00,1.77,115,0.00,5.37,-9.29,8.57,1.56,0.00,5.49,49.20
452494,0.00,0.78,20.33,13.84,187,0.25,2318,0.00,24.00,1.95,115,0.00,5.08,-9.58,9.58,1.64,0.00,6.67,53.27
452813,0.00,0.78,20.33,13.84,187,0.25,2273,0.00,24.00,1.94,115,0.00,5.22,-9.43,9.48,1.64,0.00,6.67,51.78
453132,0.00,0.78,20.33,13.68,187,0.25,2247,0.00,24.00,1.92,115,0.00,5.22,-9.43,9.61,1.64,0.00,6.27,50.85
453450,0.00,0.78,20.33,13.84,187,0.26,2246,0.00,24.00,1.90,115,0.00,5.22,-9.43,9.48,1.64,0.00,6.27,52.51
453769,0.00,0.78,20.33,13.76,187,0.26,2203,0.00,24.00,1.86,115,0.00,5.22,-9.43,9.13,1.60,0.00,6.27,52.21
454088,0.00,0.78,20.33,13.92,187,0.25,2142,0.00,24.00,1.84,115,0.00,5.22,-9.43,8.96,1.58,0.00,5.88,50.19
454408,0.00,0.78,20.33,13.76,187,0.25,2124,0.00,24.00,1.81,115,0.00,5.37,-9.29,9.02,1.60,0.00,5.88,50.81
454726,0.00,0.78,20.33,13.76,187,0.26,2080,0.00,24.00,1.77,115,0.00,5.37,-9.29,8.84,1.58,0.00,5.49,50.37
455045,0.00,0.78,20.33,13.68,187,0.26,2046,0.00,24.00,1.75,115,0.00,5.37,-9.29,8.67,1.56,0.00,5.49,50.19
455364,8.59,0.78,20.33,13.84,187,0.26,1906,0.00,25.50,2.84,115,0.00,5.37,-8.71,10.38,1.58,0.00,17.25,86.31
455683,0.00,0.78,20.33,13.84,187,0.24,2589,0.00,40.50,2.20,115,0.00,6.67,-8.27,9.79,1.66,0.00,7.06,39.69
456001,0.00,0.78,15.85,13.92,187,0.25,2540,0.00,25.50,2.14,115,0.00,4.64,-10.01,10.76,1.70,0.00,7.45,57.27
456320,0.00,0.78,17.11,13.76,187,0.24,2583,0.00,24.00,2.22,115,0.00,4.64,-10.16,10.58,1.70,0.00,7.45,57.03
456638,0.00,0.78,20.33,13.92,187,0.26,2581,0.00,24.00,2.18,115,0.00,4.79,-9.87,10.45,1.72,0.00,7.45,55.01
456956,0.00,0.78,20.33,13.84,187,0.25,2501,0.00,24.00,2.15,115,0.00,4.93,-9.72,10.76,1.68,0.00,7.45,55.54
457276,0.00,0.78,20.33,13.92,187,0.25,2479,0.00,24.00,2.12,115,0.00,4.93,-9.72,10.71,1.70,0.00,7.06,55.47
457593,0.00,0.78,20.33,13.84,187,0.25,2380,0.00,24.00,2.05,115,0.00,5.08,-9.58,10.01,1.68,0.00,7.06,54.31
457912,0.00,0.78,20.33,13.84,187,0.26,2311,0.00,24.00,1.95,115,0.00,5.08,-9.58,9.70,1.64,0.00,6.67,53.75
458231,0.00,0.78,20.33,13.92,187,0.26,2209,0.00,24.00,1.87,115,0.00,5.22,-9.43,9.42,1.64,0.00,6.27,52.65
458550,0.00,0.78,20.33,13.84,187,0.25,2097,0.00,24.00,1.80,115,0.00,5.37,-9.29,8.82,1.58,0.00,5.88,49.42
458868,0.00,0.78,20.33,13.68,187,0.26,1986,0.00,24.00,1.69,115,0.00,5.37,-9.29,8.47,1.56,0.00,5.49,50.15
459186,0.00,0.78,20.33,13.68,187,0.24,1922,0.00,24.00,1.64,115,0.00,5.22,-9.43,8.13,1.52,0.00,5.10,51.18
459504,0.00,0.78,20.33,13.76,187,0.25,1894,0.00,24.00,1.62,115,0.00,5.08,-9.58,7.82,1.50,0.00,4.71,51.82
459823,25.00,0.78,20.33,13.84,187,0.54,2104,0.00,33.00,5.59,115,1.50,10.59,-4.06,14.19,1.94,0.00,7.06,31.75
460141,25.00,0.78,17.57,13.68,185,0.21,2571,0.00,27.00,3.88,115,0.00,4.50,-10.30,8.93,1.60,0.00,6.27,51.51
460459,0.00,0.78,13.90,13.76,185,0.26,2493,0.00,24.00,2.11,115,0.00,4.64,-10.01,10.93,1.70,0.00,7.45,58.67
460777,0.00,0.78,16.88,13.84,185,0.25,2497,0.00,24.00,2.13,115,0.00,4.64,-10.16,10.36,1.68,0.00,7.06,56.37
461096,0.00,0.78,16.77,13.84,185,0.26,2400,0.00,24.00,2.05,115,0.00,4.79,-9.87,10.36,1.68,0.00,7.06,58.66
461415,0.00,0.78,20.33,13.84,185,0.26,2249,0.00,24.00,1.93,115,0.00,5.22,-9.43,9.83,1.66,0.00,6.67,54.11
461734,0.00,0.78,20.33,13.60,185,0.26,2148,0.00,24.00,1.83,115,0.00,5.37,-9.29,9.22,1.62,0.00,5.88,50.23
462052,0.00,0.78,20.33,13.84,185,0.26,2022,0.00,24.00,1.73,115,0.00,5.37,-9.29,8.73,1.56,0.00,5.49,51.79
462371,0.00,0.78,20.33,13.84,185,0.26,1894,0.00,24.00,1.62,115,0.00,5.22,-9.58,8.27,1.54,0.00,5.10,51.23
462689,0.00,0.78,20.33,13.76,185,0.25,1766,0.00,23.50,1.52,115,0.00,5.08,-9.72,7.44,1.48,0.00,4.31,52.45
463008,0.00,0.78,20.33,13.76,185,0.24,1702,0.00,22.00,1.45,115,0.00,4.79,-9.87,6.86,1.44,0.00,3.92,53.53
463327,0.00,0.78,20.33,13.84,185,0.23,1589,0.00,20.00,1.36,115,0.00,4.79,-9.87,6.22,1.40,0.00,3.53,52.92
463645,0.00,0.78,20.33,13.68,185,0.38,1518,0.00,27.00,2.95,115,0.00,5.80,-9.00,10.10,1.68,0.00,7.84,70.36
463964,0.00,0.78,18.26,13.92,185,0.48,1508,0.00,29.00,3.22,115,0.00,7.40,-7.11,13.23,1.82,0.00,10.98,73.06
464282,-8.59,0.78,13.32,13.84,185,0.56,1534,0.00,30.00,3.27,115,0.00,9.43,-5.22,14.18,1.88,0.00,10.59,62.08
464601,5.47,0.78,15.62,13.84,185,0.51,1560,0.00,30.00,3.29,115,0.00,9.14,-5.66,13.22,1.82,0.00,10.20,59.15
464920,11.72,0.78,15.27,13.84,185,0.50,1578,0.00,30.00,3.70,115,0.00,8.85,-5.80,13.23,1.82,0.00,9.80,61.03
465238,17.19,0.78,14.59,13.84,185,0.51,1582,0.00,30.00,3.71,115,0.00,8.85,-5.80,13.51,1.82,0.00,9.80,61.11
465556,21.09,0.78,14.36,13.84,185,0.49,1630,0.00,30.50,3.82,115,0.00,8.71,-6.09,13.40,1.82,0.00,9.80,62.30
465875,19.53,0.78,14.13,13.76,183,0.49,1640,0.00,30.50,3.79,115,0.00,8.42,-6.24,13.62,1.84,0.00,9.80,61.94
466194,16.41,0.78,14.13,13.76,183,0.49,1702,0.00,32.00,3.63,117,0.00,8.42,-6.24,13.73,1.84,0.00,10.20,62.51
466513,14.06,0.78,14.24,13.76,183,0.48,1757,0.00,33.00,3.70,117,0.00,8.13,-6.53,13.84,1.84,0.00,9.80,62.33
466831,13.28,0.78,14.47,13.84,183,0.46,1785,0.00,33.50,3.85,117,0.00,8.13,-6.53,14.00,1.86,0.00,10.20,61.67
467151,10.94,0.78,14.36,13.84,183,0.30,1820,0.00,33.00,3.07,117,0.00,6.38,-8.42,8.92,1.56,0.00,5.88,50.51
467469,7.03,0.78,14.13,13.76,183,0.29,1830,0.00,31.50,3.12,117,0.00,5.51,-9.29,8.86,1.56,0.00,6.27,56.38
467788,2.34,0.78,14.01,13.92,183,0.29,1791,0.00,31.00,3.06,117,0.00,5.37,-9.29,8.80,1.56,0.00,6.27,58.50
468107,-0.78,0.78,14.13,13.84,183,0.30,1798,0.00,31.00,3.07,117,0.00,5.37,-9.29,8.82,1.56,0.00,5.88,58.63
468425,-3.12,0.78,14.24,13.92,183,0.30,1766,0.00,31.00,3.01,117,0.00,5.37,-9.29,9.04,1.58,0.00,5.88,60.46
468744,-4.69,0.78,14.36,13.84,183,0.31,1782,0.00,31.00,3.04,117,0.00,5.37,-9.29,8.95,1.58,0.00,5.88,59.98
469063,-5.47,0.78,14.47,13.68,183,0.30,1750,0.00,31.00,2.99,117,0.00,5.37,-9.29,8.90,1.56,0.00,5.88,60.53
469381,-5.47,0.78,14.59,13.84,183,0.31,1740,0.00,30.50,3.01,117,0.00,5.37,-9.29,9.06,1.58,0.00,5.88,60.73
469700,-6.25,0.78,14.59,13.68,183,0.24,1688,0.00,25.00,2.54,117,0.00,4.64,-10.01,6.62,1.42,0.00,4.31,53.98
470019,-7.81,0.78,14.24,13.68,183,0.21,1686,0.00,21.50,2.54,117,0.00,4.50,-10.16,6.19,1.38,0.00,3.92,53.35
470338,0.00,0.78,14.59,13.84,183,0.23,1622,0.00,20.50,1.38,117,0.00,4.64,-10.16,6.26,1.40,0.00,3.53,54.91
470657,0.00,0.78,15.85,13.92,183,0.23,1549,0.00,19.50,1.32,117,0.00,4.64,-10.16,5.93,1.38,0.00,3.53,53.53
470975,0.00,0.78,15.96,13.68,183,0.24,1400,0.00,18.00,1.20,117,0.00,4.93,-9.72,5.77,1.36,0.00,3.53,54.26
471294,0.00,2.34,16.08,13.84,183,0.27,1231,0.00,23.00,1.05,117,0.00,5.22,-9.43,5.56,1.34,0.00,3.14,55.83
471613,0.00,3.91,18.83,13.76,183,0.29,1098,0.00,23.00,0.94,117,0.00,5.80,-9.00,5.30,1.32,0.00,3.14,52.30
471932,0.00,5.47,20.33,13.68,183,0.29,1038,0.00,23.00,0.89,117,0.00,6.24,-8.42,5.13,1.32,0.00,2.75,50.22
472251,0.00,6.25,20.33,13.84,183,0.43,1056,0.00,21.50,2.03,117,0.00,7.25,-7.55,7.37,1.48,0.00,5.49,62.05
